id,news_title_en,news_title_ar,news_brief_en,news_brief_ar,stock_id,news_link_en,news_link_ar
"2851","The announcement of the fluctuation limits","اعلان نسبة التذبذب","Calculating the fluctuation rate for the Saudi Arabian Trading Company share based on the price of 43.55 riyals and the toilet, the capital increase on 06/07/2023 AD","احتساب نسبة التذبذب لسهم شركة التعدين العربية السعودية على اساس سعر 43.55 ريال والموافقة على زيادة رأس المال بتاريخ 07/06/2023م من خلال منح أسهم مجانية وسيتم اضافة أسهم المنحة في محافظ المساهمين بتاريخ 12/06/2023م","1211","https://t.co/bQeqNmnqXU","https://t.co/ekAxKfS1dW"
"2850","Distribution of cash dividends","توزيع ارباح نقدية","توزيع أرباح نقدية ( 3.5 ريال للسهم)، وذلك عن العام المالي 2022 \
تاريخ الاستحقاق: 07 يونيو 2023 \
تاريخ التوزيع : 04 يوليو 2023","توزيع أرباح نقدية ( 3.5 ريال للسهم)، وذلك عن العام المالي 2022 \
تاريخ الاستحقاق: 07 يونيو 2023 \
تاريخ التوزيع : 04 يوليو 2023","2281","https://t.co/WfIaHuOXU2","https://t.co/1UE6SphPnM"
"2849","Financial Results for the Period Ending on 2023-04-30 (Nine Month)","النتائج المالية الأولية للفترة المنتهية في 2023-04-30 (تسعة أشهر)","Achieved profits of 41.3 million riyals by the end of the first nine months ending on April 30, 2023.. and profits for the third quarter amounted to 10.7 million riyals","تحقق ارباحاً قدرها 41.3 مليون ريال بنهاية التسعة أشهر الأولى المنتهية في 30 أبريل 2023.. وأرباح الربع الثالث 10.7 مليون ريال","4292","https://t.co/gYLhrwiGQT","https://t.co/YUH7TZTEPM"
"2848","Appeal ruling","حكم الاستئناف","The issuance of the judicial ruling as follows: Reversing the ruling issued by the Fourth Circuit of the Commercial Court in Jeddah, approving the opening of the company's financial reorganization procedures, and appointing Mr. Walid Muhammad Hussain Subhi as Secretary for the Financial Regulation.","صدور الحكم القضائي كالاتي: نقض الحكم الصادر من قبل الدائرة الرابعة بالمحكمة التجارية بجدة والموافقة على افتتاح إجراءات إعادة التنظيم المالي للشركة و تعيين الأستاذ وليد بن محمد حسين سبحي كأمين للتنظيم المالي.","2110","https://t.co/BHxqv7a8wS","https://t.co/CuUEWSN26d"
"2847","Signing a contract","توقيع عقد","Signing a contract with the Ministry of Culture, with a contract worth 14 million Saudi riyals, including tax, for a period of 24 months. The agreement aims at artistic treatment to sterilize, restore, and digitize the historical holdings of the Ministry of Culture.","توقيع عقد مع وزارة الثقافة بقيمة 14 مليون ريال سعودي ولمدة 24 شهر، ويهدف العقد بالمعالجة الفنية لتعقيم وترميم ورقمنة مقتنيات تاريخية لوزارة الثقافة.","9538","https://t.co/ex1rgBx4U6","https://t.co/wKleZMP2BH"
"2846","Termination of the CEO's services","إنهاء خدمات الرئيس التنفيذي","Starting the legal procedures to terminate the services of the CEO of the company, Mr. Mazen Muhammad Al-Asmari","البدء فى الإجراءات النظامية لإنهاء خدمات الرئيس التنفيذي للشركة الأستاذ مازن محمد الأسمري","4070","https://t.co/cXjjBvADdw","https://t.co/pCnmTPU9Cr"
"2845","Distribution of cash dividends for the first half of the year 2023","توزيع أرباح نقدية عن النصف الأول من العام 2023","Distribution of cash dividends (1.5 riyals) for the first half of the year 2023
  Eligibility date: Sunday 22 Dhul Qi’dah 1444 (June 11, 2023)
  Distribution date: Tuesday 02 Dhu al-Hijjah 1444 (June 20, 2023)","توزيع الأرباح النقدية (حصة السهم 1.5 ريال) عن النصف الأول من العام 2023  
 تاريخ الاحقية: الأحد 22 ذو القعدة 1444 (11 يونيو 2023) 
 تاريخ بدء التوزيع: الثلاثاء 02 ذو الحجة 1444 (20 يونيو 2023)","3030","https://t.co/2qcXVZRgzV","https://t.co/bHnEVHLdeI"
"2844","Start of electronic voting on the items of the Extraordinary General Assembly meeting (First Meeting)","بدء التصويت الإلكتروني على بنود اجتماع الجمعية العامة غير العادية (الاجتماع الأول)","The Saudi Industrial Investment Group called on its shareholders to attend the Extraordinary General Assembly meeting (the first meeting), which will start at 7:30 pm on Monday 12-6-2023 through the Tadawulaty platform","دعت المجموعة السعودية للاستثمار الصناعي مساهميها إلى حضور اجتماع الجمعية العامة غير العادية (الاجتماع الأول) والذي سيبدأ في الساعة السابعة والنصف مساءً يوم الإثنين 12-6-2023 عن طريق منصة تداولاتي","2250","https://t.co/oJZlcbSEer","https://t.co/ZTN7JVoEvG"
"2843","Resignation and appointment of members of the Board of Directors","استقالة وتعيين أعضاء مجلس الإدارة","Resignation of Ms. Halla Walid Al Juffali, a member of the Board of Directors and a member of the Nominations and Remuneration Committee, andto appoint Mr. Abdulaziz Hatem Al Juffali as a member of the Board of Directors until 12/31/2024. Mr. Abdulaziz Hatem Al-Juffali worked for several years in the field of developing manufacturing processes and worked as an executive manager in the Mercedes-Benz Company, Makkah Al-Mukarramah Branch.","استقالة السيدة هلا بنت وليد الجفالي عضو مجلس الإدارة وعضو لجنة الترشيحات والمكافآت وتعيين الأستاذ عبدالعزيز بن حاتم الجفالي عضواً في مجلس الإدارة حتى 31/12/2024.عمل الأستاذ عبدالعزيز بن حاتم الجفالي لعدة سنوات في مجال تطوير عمليات التصنيع وعمل كمديز تنفيذي في شركة مرسيدس بنز فرع مكة المكرمة","3030","https://t.co/L4sD7aYOsR","https://t.co/8B9iKtsaUn"
"2842","Signing a Memorandum of Understanding","توقيع مذكرة تفاهم","Signing a one-year memorandum of understanding with the National Industrial Development Center on 07-06-2023. It aims to develop drug production, secure drug supply chains, and invest in various military and civilian purposes.","توقيع مذكرة تفاهم لمدة سنة مع المركز الوطني للتنمية الصناعية بتاريخ 2023-06-07 وتهدف إلى تطوير إنتاج الأدوية وتأمين سلاسل التوريد الدوائية والاستثمار في مختلف الأغراض العسكرية والمدنية","2230","https://t.co/1q44gpZPRT","https://t.co/fQBKOZ6A9s"
"2841","Winning a major competition in the Eastern Province","الفوز بمنافسة كبرى في المنطقة الشرقية","Winning the competition ""Construction, operation, maintenance and installation of billboards in Dammam Metropolitan"" for a period of 10 years on 07-06-2023","الفوز بمنافسة ""إنشاء وتشغيل وصيانة وتركيب اللوحات الإعلانية بحاضرة الدمام"" لمدة 10 سنوات بتاريخ 2023-06-07","4071","https://t.co/3b6I90zZD6","https://t.co/Q8ifpgThzk"
"2840","The results of the assembly meeting","نتائج اجتماع الجمعية","Distributing cash dividends of 1 riyal per share for the fiscal year 2022
Due date: June 6, 2023
Distribution date: to be determined later","توزيع أرباح نقدية بواقع 1 ريال للسهم، عن العام المالي 2022
تاريخ الاستحقاق :6 يونيو 2023 
تاريخ التوزيع :يحدد لاحقا","4100","https://t.co/5glLO12Mm9","https://t.co/Y305ydYo6R"
"2839","The results of the assembly meeting","نتائج اجتماع الجمعية","Increasing the company’s capital by 50% by granting bonus shares to shareholders by granting one share for every two shares owned, due date: June 6, 2023","زيادة رأس مال الشركة بنسبة 50% وذلك عن طريق منح أسهم مجانية للمساهمين وذلك بمنح سهم واحد لكل سهمين مملوكين ، تاريخ الاستحقاق :6 يونيو 2023","9513","https://t.co/gcfbqP3Uli","https://t.co/K9jOY71lmf"
"2838","Addendum announcement","إعلان إلحاقي","Dividends will be distributed starting from Tuesday 06/13/2023 AD corresponding to 11/24/1444 AH","سوف يتم توزيع الارباح ابتداء من تاريخ يوم الثلاثاء 13 / 06 / 2023 م الموافق 24 / 11 / 1444هـ","9515","https://t.co/0JBtdFOXol","https://t.co/160mynIY0e"
